provincia_id;provincia_nombre;anio;codigo_delito_snic_id;codigo_delito_snic_nombre;cantidad_hechos;cantidad_victimas;cantidad_victimas_masc;cantidad_victimas_fem;cantidad_victimas_sd;tasa_hechos;tasa_victimas;tasa_victimas_masc;tasa_victimas_fem
16;Rio Negro;2023;4;Ciberdelitos sexuales vinculados a menores;4;15;1;4;0;1.8050308;1.9339616;.25852019;3.6008878
16;Rio Negro;2018;5;Delitos contra el honor;1;1;0;0;1;.13728663;.13728663;0;0
16;Rio Negro;2020;5;Delitos contra el honor;8;8;3;1;4;1.0700766;1.0700766;.80478579;.2667805
16;Rio Negro;2023;5;Delitos contra el honor;8;8;5;2;1;1.034.462;1.034.462;1.2926009;.5411258
16;Rio Negro;2018;6;Homicidios culposos por otros hechos;3;3;3;0;0;.11185993;.11185993;.82617772;0
16;Rio Negro;2020;6;Homicidios culposos por otros hechos;6;6;3;3;0;.80255747;.80255747;.80478579;.8003449
16;Rio Negro;2018;7;Homicidios dolosos;21;22;15;7;0;2.8830194;3.0203061;4.1308885;1.916312
16;Rio Negro;2020;7;Homicidios dolosos;37;39;37;2;0;4.949.343;5.2166238;9.9256916;.53356099
16;Rio Negro;2023;7;Homicidios dolosos;27;27;26;1;0;3.4811311;3.4811311;6.7215247;.25720629
16;Rio Negro;2018;8;Homicidios dolosos en grado de tentativa;18;19;13;2;4;2.4711595;2.6084461;3.580.334;.54751772
16;Rio Negro;2020;8;Homicidios dolosos en grado de tentativa;19;21;13;1;7;2.544.321;2.8089511;3.4874051;.2667805
16;Rio Negro;2023;8;Homicidios dolosos en grado de tentativa;19;22;11;9;2;2.4496849;2.836477;2.8437219;2.348.565
16;Rio Negro;2018;9;Lesiones culposas en Accidentes Viales;537;655;378;178;99;73.722923;89.922752;3.409.839;48.729076
16;Rio Negro;2020;9;Lesiones culposas en Accidentes Viales;323;363;43;78;42;43.204346;48.554729;3.836.458;20.808878
16;Rio Negro;2023;9;Lesiones culposas en Accidentes Viales;464;568;311;190;37;59.823879;73.232681;88.15538;48.869194
16;Rio Negro;2020;10;Lesiones culposas por otros hechos;1;1;0;0;1;.13375957;.13375957;0;0
16;Rio Negro;2018;11;Lesiones dolosas;2220;2457;1151;880;426;304.77634;337.31326;316.97684;240.90779
16;Rio Negro;2020;11;Lesiones dolosas;2098;2179;512;439;1228;280.62759;291.46213;137.35011;117.11664
16;Rio Negro;2023;11;Lesiones dolosas;2404;2718;1246;1195;277;309.94958;350.43384;322.11615;307.36151
16;Rio Negro;2018;12;Muertes en accidentes viales;78;90;60;30;0;3.708.358;12.355798;16.523554;8.2127657
16;Rio Negro;2020;12;Muertes en accidentes viales;36;11;30;11;0;4.8153448;5.484.428;8.0478582;2.9345853
16;Rio Negro;2023;12;Muertes en accidentes viales;55;67;46;20;1;7.0911927;8.6383619;11.891929;5.411.255
16;Rio Negro;2018;13;Otros delitos contra la integridad sexual;280;311;36;273;2;38.440258;4.269.644;9.911.331;74.736168
16;Rio Negro;2020;13;Otros delitos contra la integridad sexual;380;390;26;153;211;50.82864;52.166237;6.974.831;40.817.117
16;Rio Negro;2023;13;Otros delitos contra la integridad sexual;579;622;73;483;66;74.650917;80.194946;18.871973;124.23063
16;Rio Negro;2023;13;Otros delitos contra la integridad sexual;564;606;72;468;66;72.716957;78.13205;18.613453;120.37254
16;Rio Negro;2018;14;Otros delitos contra la libertad;780;821;111;426;284;3.708.358;112.71233;30.568575;116.62127
16;Rio Negro;2018;14;Otros delitos contra la libertad;778;819;111;426;282;3.680.901;112.43776;30.568575;116.62127
16;Rio Negro;2020;14;Otros delitos contra la libertad;43;421;37;28;356;5.484.427;56.312782;9.9256916;7.4698539
16;Rio Negro;2020;14;Otros delitos contra la libertad;408;119;37;28;354;54.57391;56.045265;9.9256916;7.4698539
16;Rio Negro;2023;14;Otros delitos contra la libertad;379;401;67;120;24;48.864765;51.701.211;17.320852;30.864754
16;Rio Negro;2023;14;Otros delitos contra la libertad;379;401;67;120;24;48.864765;51.701.211;17.320852;30.864754
16;Rio Negro;2018;15;Otros delitos contra las personas;215;253;112;70;71;29.516628;34.733521;30.843967;19.163118
16;Rio Negro;2020;15;Otros delitos contra las personas;302;309;70;25;24;40.395393;11.331.711;18.778336;6.6695123
16;Rio Negro;2023;15;Otros delitos contra las personas;359;389;225;115;49;4.628.648;50.154072;58.167042;29.578722
16;Rio Negro;2018;16;Suicidios (consumados);43;43;36;7;0;6.4363165;6.4363165;384.355;2.0832527
16;Rio Negro;2020;16;Suicidios (consumados);35;35;28;7;0;5.0920792;5.0920792;8.1932192;2.0254865
16;Rio Negro;2023;16;Suicidios (consumados);46;46;39;6;1;6.4284954;6.4284954;3.957.919;1.6682562
16;Rio Negro;2020;18;Trata de personas agravado;2;2;0;0;2;.26751915;.26751915;0;0
16;Rio Negro;2018;19;Trata de personas simple;2;2;0;0;2;.27457327;.27457327;0;0
17;Salta;2023;1;Abuso sexual agravado;23;23;0;17;6;1.5576967;1.5576967;0;2.2789516
17;Salta;2023;2;Abuso sexual simple;676;676;15;459;202;45.782738;45.782738;2.0531576;61.531696
17;Salta;2018;3;Abusos sexuales con acceso carnal (violaciones);272;272;15;162;95;19.589033;19.589033;2.1833806;23.092581
17;Salta;2020;3;Abusos sexuales con acceso carnal (violaciones);328;328;24;206;98;23.027288;23.027288;3.4053905;28.625742
17;Salta;2023;3;Abusos sexuales con acceso carnal (violaciones);356;356;5;249;32;2.113.437;2.113.437;.6843859;33.37994
17;Salta;2023;4;Ciberdelitos sexuales vinculados a menores;47;47;0;32;15;3.1831195;3.1831195;0;4.2897916
17;Salta;2018;5;Delitos contra el honor;1;1;1;0;0;.072018504;.072018504;.4555871;0
17;Salta;2018;6;Homicidios culposos por otros hechos;5;5;2;0;3;.36009252;.36009252;.29111743;0
17;Salta;2020;6;Homicidios culposos por otros hechos;7;7;1;0;6;.4943603;.4943603;.1189127;0
17;Salta;2023;6;Homicidios culposos por otros hechos;5;5;0;0;5;.33862972;.33862972;0;0
17;Salta;2018;7;Homicidios dolosos;72;73;60;13;0;5.1853323;5.2573509;8.7335224;1.853.384
17;Salta;2020;7;Homicidios dolosos;89;89;75;4;0;6.2482581;6.2482581;3.611.845;1.9454387
17;Salta;2023;7;Homicidios dolosos;63;63;50;13;0;4.2667346;4.2667346;6.8438587;1.7427278
17;Salta;2018;8;Homicidios dolosos en grado de tentativa;40;40;22;3;15;2.8807402;2.8807402;3.2022917;.42764011
17;Salta;2020;8;Homicidios dolosos en grado de tentativa;79;79;42;8;29;5.5462065;5.5462065;5.9594331;1.1116793
17;Salta;2023;8;Homicidios dolosos en grado de tentativa;65;65;7;4;54;4.4021864;4.4021864;.9584019;.53622395
17;Salta;2018;9;Lesiones culposas en Accidentes Viales;4425;4425;2011;685;1699;318.68188;318.68188;297.08533;97.644554
17;Salta;2020;9;Lesiones culposas en Accidentes Viales;3340;3340;1512;500;1328;234.48518;234.48518;245.396;69.479958
17;Salta;2023;9;Lesiones culposas en Accidentes Viales;4848;4848;376;160;4312;328.33539;328.33539;51.465816;21.448957
17;Salta;2018;11;Lesiones dolosas;7807;7807;2530;2990;2287;562.24847;562.24847;368.26355;4.262.494
17;Salta;2020;11;Lesiones dolosas;3117;3117;2740;4478;2899;7.326.544;7.326.544;388.78207;622.26251
17;Salta;2023;11;Lesiones dolosas;11195;11195;808;6856;3531;758.19196;758.19196;1.359.676;919.08783
17;Salta;2018;12;Muertes en accidentes viales;39;132;34;28;0;7.8500171;9.506443;1.513.836;3.991.334
17;Salta;2020;12;Muertes en accidentes viales;128;137;112;25;0;8.9862585;9.618.349;15.891822;3.4739978
17;Salta;2023;12;Muertes en accidentes viales;153;172;40;32;0;336.207;11.648863;19.162804;4.2897916
17;Salta;2018;13;Otros delitos contra la integridad sexual;840;840;39;484;317;60.495544;60.495544;5.6767898;68.992653
17;Salta;2020;13;Otros delitos contra la integridad sexual;1113;1113;74;665;374;78.138329;78.138329;3.499.954;92.40834
17;Salta;2023;13;Otros delitos contra la integridad sexual;443;443;27;967;449;97.728539;97.728539;3.6956837;1.296.324
17;Salta;2023;13;Otros delitos contra la integridad sexual;693;693;12;457;224;46.934082;46.934082;1.6425261;61.263584
17;Salta;2018;14;Otros delitos contra la libertad;1264;1270;378;430;462;91.031395;91.463501;55.021194;61.295124
17;Salta;2018;14;Otros delitos contra la libertad;1261;1262;375;425;462;90.815338;90.887352;54.584518;60.58239
17;Salta;2020;14;Otros delitos contra la libertad;2473;2473;859;705;909;173.61732;173.61732;121.8846;97.966736
17;Salta;2020;14;Otros delitos contra la libertad;2471;2471;859;704;908;173.47691;173.47691;121.8846;97.827782
17;Salta;2023;14;Otros delitos contra la libertad;2605;2605;47;93;2365;176.42609;176.42609;20.120945;12.467207
17;Salta;2023;14;Otros delitos contra la libertad;2605;2605;47;93;2365;176.42609;176.42609;20.120945;12.467207
17;Salta;2018;15;Otros delitos contra las personas;212;213;63;67;83;15.267923;15.339942;9.1701984;9.5506353
17;Salta;2020;15;Otros delitos contra las personas;275;275;65;89;121;19.306.116;19.306.116;9.2229328;12.367433
17;Salta;2023;15;Otros delitos contra las personas;249;249;12;20;217;16.86376;16.86376;1.6425261;2.6811197
17;Salta;2018;16;Suicidios (consumados);160;160;122;38;0;12.786835;12.786835;19.792791;5.9851851
17;Salta;2020;16;Suicidios (consumados);195;195;161;34;0;1.543.326;1.543.326;25.37771;5.2044983
17;Salta;2023;16;Suicidios (consumados);184;184;11;43;0;13.71913;13.71913;21.333834;632.331
17;Salta;2023;17;Tentativa de abuso sexual con acceso carnal;4;4;0;2;2;.2709038;.2709038;0;.26811197
17;Salta;2018;18;Trata de personas agravado;1;3;2;1;0;.072018504;.21605551;.29111743;.425468
17;Salta;2018;19;Trata de personas simple;2;5;1;4;0;.4403701;.36009252;.4555871;.57018721
17;Salta;2020;19;Trata de personas simple;2;2;0;1;1;.404329;.404329;0;.13895991
18;San Juan;2023;1;Abuso sexual agravado;90;97;15;73;9;11.168609;12.037278;3.7488284;17.99337
18;San Juan;2023;2;Abuso sexual simple;559;573;77;474;22;69.369469;7.136.812;19.243986;116.83366
18;San Juan;2018;3;Abusos sexuales con acceso carnal (violaciones);13;13;3;3;0;1.7005379;1.7005379;.79235744;2.5917008
18;San Juan;2020;3;Abusos sexuales con acceso carnal (violaciones);38;38;0;38;0;4.8642054;4.8642054;0;9.6473389
18;San Juan;2023;3;Abusos sexuales con acceso carnal (violaciones);88;88;6;79;3;3.920.118;3.920.118;1.499.534;19.472277
18;San Juan;2023;4;Ciberdelitos sexuales vinculados a menores;61;63;3;26;34;7.5698347;7.8180261;.74976569;6.4085975
18;San Juan;2018;5;Delitos contra el honor;4;4;4;9;1;1.8313485;1.8313485;1.0564766;2.3325307
18;San Juan;2020;5;Delitos contra el honor;2;2;2;0;0;.256038;.256038;.51636088;0
18;San Juan;2018;6;Homicidios culposos por otros hechos;2;2;2;0;0;.26162121;.26162121;.5282383;0
18;San Juan;2020;6;Homicidios culposos por otros hechos;12;4;8;5;1;1.5360649;1.7920758;2.0654435;1.2693866
18;San Juan;2023;6;Homicidios culposos por otros hechos;4;4;2;2;0;.49638262;.49638262;.49984381;.49296904
18;San Juan;2018;7;Homicidios dolosos;16;16;11;5;0;2.0929697;2.0929697;2.905.336;1.2958504
18;San Juan;2020;7;Homicidios dolosos;16;16;12;4;0;2.0480864;2.0480864;3.0981653;1.0155094
18;San Juan;2023;7;Homicidios dolosos;9;9;8;1;0;1.1168609;1.1168609;1.9993752;.24648452
18;San Juan;2018;8;Homicidios dolosos en grado de tentativa;8;8;7;1;0;1.0464848;1.0464848;1.848834;.25917009
18;San Juan;2020;8;Homicidios dolosos en grado de tentativa;6;6;5;1;0;.76803243;.76803243;1.2909023;.25387734
18;San Juan;2023;8;Homicidios dolosos en grado de tentativa;12;12;5;7;0;1.489.478;1.489.478;1.2496095;1.7253916
18;San Juan;2018;9;Lesiones culposas en Accidentes Viales;697;750;509;239;2;91.174995;9.837.956;134.43665;6.191.165
18;San Juan;2020;9;Lesiones culposas en Accidentes Viales;475;503;355;48;0;60.802567;64.386719;91.65406;37.573845
18;San Juan;2023;9;Lesiones culposas en Accidentes Viales;651;717;456;261;0;80.78627;88.976585;113.96439;64.332458
18;San Juan;2018;10;Lesiones culposas por otros hechos;220;222;124;96;2;28.778334;29.039955;32.750774;24.880329
18;San Juan;2020;10;Lesiones culposas por otros hechos;27;29;21;7;1;345.646;3.7121568;5.4217892;1.777.113
18;San Juan;2023;10;Lesiones culposas por otros hechos;28;35;12;23;0;3.4746783;4.343348;2.9990628;5.669.437
18;San Juan;2018;11;Lesiones dolosas;1698;1882;311;839;2;22.211.611;246.18556;274.94803;217.4437
18;San Juan;2020;11;Lesiones dolosas;2544;2767;1216;1509;42;325.64575;354.19095;313.94742;3.833.092
18;San Juan;2023;11;Lesiones dolosas;3255;3563;403;2130;30;403.93134;442.1528;35.064.011;525.01202
18;San Juan;2018;12;Muertes en accidentes viales;83;96;85;11;0;3.857.281;12.557818;22.450129;2.8508708
18;San Juan;2020;12;Muertes en accidentes viales;69;71;60;11;0;8.8323727;9.0883837;15.490827;2.7926507
18;San Juan;2023;12;Muertes en accidentes viales;82;86;71;15;0;3.175.843;3.672.226;17.744455;3.6972678
18;San Juan;2018;13;Otros delitos contra la integridad sexual;47;48;5;43;0;6.480.985;6.2789092;1.3205957;114.434
18;San Juan;2020;13;Otros delitos contra la integridad sexual;132;132;8;124;0;16.896713;16.896713;2.0654435;31.480791
18;San Juan;2023;13;Otros delitos contra la integridad sexual;800;825;39;609;37;99.27652;3.237.891;2.724.488;1.503.907
18;San Juan;2023;13;Otros delitos contra la integridad sexual;90;92;4;36;42;11.168609;111.168;3.4989066;8.8734426
18;San Juan;2018;14;Otros delitos contra la libertad;5;5;0;1;4;.65405303;.65405303;0;.25917009
18;San Juan;2018;14;Otros delitos contra la libertad;2;2;0;0;2;.26162121;.26162121;0;0
18;San Juan;2020;14;Otros delitos contra la libertad;37;37;36;65;6;13.696579;13.696579;9.2944965;16.502028
18;San Juan;2020;14;Otros delitos contra la libertad;36;36;36;65;5;13.568573;13.568573;9.2944965;16.502028
18;San Juan;2023;14;Otros delitos contra la libertad;280;300;136;151;13;34.746784;37.228695;33.98938;37.219162
18;San Juan;2023;14;Otros delitos contra la libertad;275;294;133;48;13;34.126305;36.481.123;33.239613;36.47971
18;San Juan;2018;15;Otros delitos contra las personas;995;308;542;450;16;130.15656;131.85709;4.315.257;116.62654
18;San Juan;2020;15;Otros delitos contra las personas;918;964;462;484;18;117.50896;123.39721;119.27937;122.87663
18;San Juan;2023;15;Otros delitos contra las personas;82;96;48;45;3;3.175.843;11.913182;11.996251;11.091804
18;San Juan;2018;16;Suicidios (consumados);51;51;11;3;0;7.3097529;7.3097529;11.909949;2.8292706
18;San Juan;2020;16;Suicidios (consumados);54;54;48;6;0;7.5593939;7.5593939;13.60151;1.660022
18;San Juan;2023;16;Suicidios (consumados);76;76;48;21;7;3.284.474;3.284.474;13.12519;5.6259694
18;San Juan;2018;18;Trata de personas agravado;1;1;0;0;1;.130836;.130836;0;0
18;San Juan;2023;18;Trata de personas agravado;4;5;2;3;0;.49638262;.62047827;.49984381;.73945355
18;San Juan;2018;19;Trata de personas simple;2;2;0;1;1;.26162121;.26162121;0;.25917009
18;San Juan;2020;19;Trata de personas simple;1;1;0;0;1;.1280054;.1280054;0;0
18;San Juan;2023;19;Trata de personas simple;1;1;1;0;0;.12409566;.12409566;.2499219;0
19;San Luis;2023;1;Abuso sexual agravado;8;9;0;9;0;1.5179603;1.7077054;0;3.3897157
19;San Luis;2023;2;Abuso sexual simple;76;79;8;71;0;4.420.623;4.989.858;3.059.397;2.674.389
19;San Luis;2018;3;Abusos sexuales con acceso carnal (violaciones);44;45;4;11;0;8.8776083;9.0793715;1.6272267;16.112.342
19;San Luis;2020;3;Abusos sexuales con acceso carnal (violaciones);75;78;11;66;1;4.754.253;15.344423;4.3621368;25.765348
19;San Luis;2023;3;Abusos sexuales con acceso carnal (violaciones);51;52;7;45;0;9.6769972;9.8667421;2.6767209;16.948578
19;San Luis;2023;4;Ciberdelitos sexuales vinculados a menores;6;6;2;4;0;1.1384703;1.1384703;.76477742;1.5065403
19;San Luis;2020;5;Delitos contra el honor;6;6;3;3;0;1.1803403;1.1803403;1.1896737;1.1711522
19;San Luis;2023;5;Delitos contra el honor;7;7;6;1;0;1.3282152;1.3282152;2.2943323;.37663507
19;San Luis;2018;6;Homicidios culposos por otros hechos;2;2;1;0;1;.40352765;.40352765;.40680668;0
19;San Luis;2023;6;Homicidios culposos por otros hechos;1;1;1;0;0;.18974504;.18974504;.38238871;0
19;San Luis;2018;7;Homicidios dolosos;11;11;6;5;0;2.2194021;2.2194021;2.4408402;2.0015051
19;San Luis;2020;7;Homicidios dolosos;13;4;11;3;0;2.5574038;27.511.273;4.3621368;1.1711522
19;San Luis;2023;7;Homicidios dolosos;4;4;8;6;0;2.6564305;2.6564305;3.059.397;2.259.834
19;San Luis;2018;8;Homicidios dolosos en grado de tentativa;17;18;12;6;0;3.429985;3.6317487;4.8816805;2.4018061
19;San Luis;2020;8;Homicidios dolosos en grado de tentativa;29;30;24;6;0;5.704978;5.9017015;9.5173893;2.3423045
19;San Luis;2023;8;Homicidios dolosos en grado de tentativa;25;29;22;7;0;4.7436261;5.5026059;81.125.519;2.6364455
19;San Luis;2018;9;Lesiones culposas en Accidentes Viales;1186;1598;353;545;0;239.29189;32.211.858;428.36743;218.16406
19;San Luis;2020;9;Lesiones culposas en Accidentes Viales;638;903;579;324;0;125.50951;1.776.112;229.60701;126.48444
19;San Luis;2023;9;Lesiones culposas en Accidentes Viales;44;1869;1150;715;4;268.2995;354.63348;439.74701;269.29407
19;San Luis;2020;10;Lesiones culposas por otros hechos;9;12;6;6;0;1.770.534;2.3606806;2.3793473;2.3423045
19;San Luis;2023;10;Lesiones culposas por otros hechos;18;18;9;9;0;3.115.438;3.115.438;3.444.983;3.3897157
19;San Luis;2018;11;Lesiones dolosas;1677;1805;912;893;0;338.35791;364.18369;371.00769;357.46881
19;San Luis;2020;11;Lesiones dolosas;2338;2520;939;1573;8;459.93924;495.74292;372.36786;640.711
19;San Luis;2023;11;Lesiones dolosas;2718;2920;333;1886;1;515.72699;554.05554;395.00754;7.333.374
19;San Luis;2018;12;Muertes en accidentes viales;93;13;85;25;0;18.764034;22.194019;34.578568;3.007.525
19;San Luis;2020;12;Muertes en accidentes viales;58;64;52;12;0;11.409956;12.590296;206.231;4.6846089
19;San Luis;2023;12;Muertes en accidentes viales;57;64;44;20;0;3.815.467;1.243.682;1.682.534;7.5327015
19;San Luis;2018;13;Otros delitos contra la integridad sexual;195;201;12;188;1;39.343945;40.554527;4.8816805;75.256592
19;San Luis;2020;13;Otros delitos contra la integridad sexual;189;197;15;181;1;37.180717;38.754505;5.9483681;70.659515
19;San Luis;2023;13;Otros delitos contra la integridad sexual;186;190;20;170;0;35.292576;36.051556;7.6477742;64.027962
19;San Luis;2023;13;Otros delitos contra la integridad sexual;95;95;9;86;0;18.025778;18.025778;3.444.983;32.390617
19;San Luis;2018;14;Otros delitos contra la libertad;47;151;52;98;1;29.659281;30.466337;21.153948;39.2295
19;San Luis;2018;14;Otros delitos contra la libertad;47;151;52;98;1;29.659281;30.466337;21.153948;39.2295
19;San Luis;2020;14;Otros delitos contra la libertad;181;187;78;38;1;35.60693;36.78727;30.931515;421.648
19;San Luis;2020;14;Otros delitos contra la libertad;181;187;78;38;1;35.60693;36.78727;30.931515;421.648
19;San Luis;2023;14;Otros delitos contra la libertad;296;308;36;197;5;56.164532;5.844.471;40.533203;7.119.735
19;San Luis;2023;14;Otros delitos contra la libertad;294;302;35;196;1;55.785042;57.303001;4.015.084;73.820473
19;San Luis;2018;15;Otros delitos contra las personas;27;32;19;11;2;5.4476233;6.4564424;7.7293272;4.4033113
19;San Luis;2020;15;Otros delitos contra las personas;31;131;98;33;0;19.869061;25.770761;38.862671;12.882674
19;San Luis;2023;15;Otros delitos contra las personas;88;33;57;46;0;16.697563;19.543739;21.796156;17.325212
19;San Luis;2018;16;Suicidios (consumados);52;52;46;6;0;11.434879;11.434879;20.464636;2.6090245
19;San Luis;2020;16;Suicidios (consumados);62;62;47;15;0;13.272196;13.272196;20.348787;6.351357
19;San Luis;2023;16;Suicidios (consumados);79;79;65;4;0;16.27051;16.27051;27.065403;5.70539
19;San Luis;2023;17;Tentativa de abuso sexual con acceso carnal;1;1;1;0;0;.18974504;.18974504;.38238871;0
19;San Luis;2023;19;Trata de personas simple;2;6;1;1;4;.37949008;1.1384703;.38238871;.37663507
20;Santa Cruz;2023;1;Abuso sexual agravado;225;229;30;199;0;57.265896;58.283958;4.869.226;343.944
20;Santa Cruz;2018;3;Abusos sexuales con acceso carnal (violaciones);43;43;5;38;0;12.37079;12.37079;2.7997246;22.484674
20;Santa Cruz;2020;3;Abusos sexuales con acceso carnal (violaciones);62;62;3;59;0;16.95388;16.95388;1.5970019;33.17477
20;Santa Cruz;2023;3;Abusos sexuales con acceso carnal (violaciones);78;80;12;68;0;19.852179;20.361208;5.94769;35.575089
20;Santa Cruz;2023;4;Ciberdelitos sexuales vinculados a menores;5;5;0;5;0;1.2725755;1.2725755;0;2.6158152
20;Santa Cruz;2023;5;Delitos contra el honor;4;4;7;7;0;3.563.214;3.563.214;3.4694858;3.662.113
20;Santa Cruz;2018;6;Homicidios culposos por otros hechos;1;1;1;0;0;.28769279;.28769279;.55994493;0
20;Santa Cruz;2020;6;Homicidios culposos por otros hechos;1;1;1;0;0;.27344969;.27344969;.53233397;0
20;Santa Cruz;2018;7;Homicidios dolosos;11;11;3;1;0;3.1646206;3.1646206;5.5994492;.59170198
20;Santa Cruz;2020;7;Homicidios dolosos;15;22;18;4;0;4.317.451;6.015893;9.5820112;2.2491369
20;Santa Cruz;2023;7;Homicidios dolosos;9;9;8;1;0;2.2906358;2.2906358;3.9651268;.52316302
20;Santa Cruz;2018;8;Homicidios dolosos en grado de tentativa;20;22;20;2;0;5.7538557;63.292.113;11.198898;1.183404
20;Santa Cruz;2020;8;Homicidios dolosos en grado de tentativa;11;12;3;2;0;3.0079465;3.2813962;5.3233395;1.1245685
20;Santa Cruz;2023;8;Homicidios dolosos en grado de tentativa;16;16;4;2;0;40.722.118;40.722.118;6.9389715;1.046326
20;Santa Cruz;2018;9;Lesiones culposas en Accidentes Viales;162;213;150;63;0;46.606232;61.278564;83.991737;37.277225
20;Santa Cruz;2020;9;Lesiones culposas en Accidentes Viales;85;14;81;33;0;23.243223;31.173264;43.119053;18.55538
20;Santa Cruz;2023;9;Lesiones culposas en Accidentes Viales;193;213;139;56;18;491.244;54.211716;68.894073;29.297131
20;Santa Cruz;2020;10;Lesiones culposas por otros hechos;1;2;1;1;0;.27344969;.54689938;.53233397;.56228423
20;Santa Cruz;2023;10;Lesiones culposas por otros hechos;1;1;1;0;0;.25451511;.25451511;.49564084;0
20;Santa Cruz;2018;11;Lesiones dolosas;1869;1890;672;1218;0;537.69781;543.73938;376.28296;720.69299
20;Santa Cruz;2020;11;Lesiones dolosas;1547;1577;589;988;0;423.02664;431.23013;313.54471;555.5368
20;Santa Cruz;2023;11;Lesiones dolosas;1961;1997;737;1260;0;499.311;508.26666;365.28729;659.18542
20;Santa Cruz;2018;12;Muertes en accidentes viales;24;28;19;9;0;6.9046268;8.055398;3.638.953;5.3253179
20;Santa Cruz;2020;12;Muertes en accidentes viales;8;8;6;2;0;2.1875975;2.1875975;3.1940038;1.1245685
20;Santa Cruz;2023;12;Muertes en accidentes viales;17;19;11;8;0;4.3267565;4.8357868;5.4520493;4.1853042
20;Santa Cruz;2018;13;Otros delitos contra la integridad sexual;11;11;15;126;0;40.564682;40.564682;8.3991737;74.554451
20;Santa Cruz;2020;13;Otros delitos contra la integridad sexual;215;218;19;199;0;58.791679;59.61203;314.346;111.89456
20;Santa Cruz;2023;13;Otros delitos contra la integridad sexual;242;247;36;211;0;61.592655;62.865231;17.843071;1.338.711
20;Santa Cruz;2023;13;Otros delitos contra la integridad sexual;12;13;6;7;0;30.511.811;3.3086963;2.973845;3.662.113
20;Santa Cruz;2018;14;Otros delitos contra la libertad;154;158;53;35;0;44.304691;45.45546;29.67708;62.128708
20;Santa Cruz;2018;14;Otros delitos contra la libertad;154;158;53;35;0;44.304691;45.45546;29.67708;62.128708
20;Santa Cruz;2020;14;Otros delitos contra la libertad;267;268;85;183;0;7.301.363;73.284515;45.248386;3.289.801
20;Santa Cruz;2020;14;Otros delitos contra la libertad;267;268;85;183;0;7.301.363;73.284515;45.248386;3.289.801
20;Santa Cruz;2023;14;Otros delitos contra la libertad;34;324;35;219;0;79.91774;82.462891;52.04229;1.457.271
20;Santa Cruz;2023;14;Otros delitos contra la libertad;313;321;35;216;0;79.663223;81.699348;52.04229;113.00322
20;Santa Cruz;2018;15;Otros delitos contra las personas;31;32;23;9;0;8.9184761;9.2061691;12.878733;5.3253179
20;Santa Cruz;2020;15;Otros delitos contra las personas;17;17;13;2;2;4.6486444;4.6486444;69.203.115;1.1245685
20;Santa Cruz;2023;15;Otros delitos contra las personas;21;22;11;11;0;5.3448172;5.5993323;5.4520493;5.7547936
20;Santa Cruz;2018;16;Suicidios (consumados);39;39;32;7;0;12.372429;12.372429;19.760649;4.5668354
20;Santa Cruz;2020;16;Suicidios (consumados);33;33;29;4;0;9.9139891;9.9139891;16.962833;2.4706457
20;Santa Cruz;2023;16;Suicidios (consumados);38;38;30;8;0;3.575.443;3.575.443;16.261837;4.5755596
20;Santa Cruz;2023;19;Trata de personas simple;1;3;0;3;0;.25451511;.76354527;0;1.5694891
21;Santa Fe;2023;1;Abuso sexual agravado;231;243;32;23;1;6.3878732;6.719.738;181.169;11.337049
21;Santa Fe;2023;2;Abuso sexual simple;1815;1901;247;1651;3;50.190434;52.568604;4.003.117;89.130791
21;Santa Fe;2018;3;Abusos sexuales con acceso carnal (violaciones);233;257;29;216;12;6.6924906;7.381846;1.736.682;12.092237
21;Santa Fe;2020;3;Abusos sexuales con acceso carnal (violaciones);580;604;73;518;13;16.400776;17.07943;4.2362995;28.568026
21;Santa Fe;2023;3;Abusos sexuales con acceso carnal (violaciones);654;672;78;592;2;1.808.548;18.582905;4.4220371;31.959679
21;Santa Fe;2023;4;Ciberdelitos sexuales vinculados a menores;34;39;4;50;55;2.8759255;301.194;.22677113;2.6992972
21;Santa Fe;2018;5;Delitos contra el honor;16;19;6;13;0;.45957017;.54573959;.35393134;.72777349
21;Santa Fe;2020;5;Delitos contra el honor;5;5;2;3;0;.11386;.11386;.11606301;.16545188
21;Santa Fe;2023;5;Delitos contra el honor;13;4;6;8;0;.35949069;.3874385;.34015667;.43188757
21;Santa Fe;2018;6;Homicidios culposos por otros hechos;38;38;30;8;0;1.094.792;1.094.792;1.7696568;.44786063
21;Santa Fe;2020;6;Homicidios culposos por otros hechos;23;23;18;5;0;.6503756;.6503756;1.044567;.2757534
21;Santa Fe;2023;6;Homicidios culposos por otros hechos;89;92;73;19;0;2.4611287;2.5440881;4.1385732;1.025733
21;Santa Fe;2018;7;Homicidios dolosos;335;355;306;49;0;9.6222506;3.196.713;18.050499;2.743.464
21;Santa Fe;2020;7;Homicidios dolosos;351;374;329;45;0;9.9252977;3.575.673;19.092363;2.4817781
21;Santa Fe;2023;7;Homicidios dolosos;383;398;337;61;0;359.149;11.005946;1.935.467;3.293.426
21;Santa Fe;2018;8;Homicidios dolosos en grado de tentativa;138;156;123;33;0;3.9637928;4.4808092;7.2555928;1.8474251
21;Santa Fe;2020;8;Homicidios dolosos en grado de tentativa;115;129;34;25;0;3.251878;3.6477587;6.0352764;1.3787657
